Linux 3.10.0-229.4.2.el7.x86_64 (d01enspbsedb1) 	07/13/16 	_x86_64_	(2 CPU)

00:00:01        CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
08:30:01      7871248      1260      0.02       248     19.68
08:40:01      7871248      1260      0.02       248     19.68
08:50:01      7871248      1260      0.02       248     19.68
09:00:01      7871248      1260      0.02       248     19.68
09:10:01      7871248      1260      0.02       248     19.68
09:20:01      7871248      1260      0.02       248     19.68
09:30:01      7871248      1260      0.02       248     19.68
09:40:01      7871248      1260      0.02       248     19.68
09:50:01      7871248      1260      0.02       248     19.68
10:00:01      7871248      1260      0.02       248     19.68
10:10:01      7871248      1260      0.02       248     19.68
10:20:01      7871248      1260      0.02       248     19.68
10:30:01      7871248      1260      0.02       248     19.68
10:40:01      7871248      1260      0.02       248     19.68
10:50:01      7871248      1260      0.02       248     19.68
11:00:01      7871248      1260      0.02       248     19.68
11:10:01      7871248      1260      0.02       248     19.68
11:20:01      7871248      1260      0.02       248     19.68
11:30:01      7871248      1260      0.02       248     19.68
11:40:01      7871248      1260      0.02       248     19.68
11:50:01      7871248      1260      0.02       248     19.68
12:00:01      7871248      1260      0.02       248     19.68
12:10:01      7871248      1260      0.02       248     19.68
12:20:01      7871248      1260      0.02       248     19.68
12:30:01      7871248      1260      0.02       248     19.68
12:40:01      7871248      1260      0.02       248     19.68
12:50:01      7871248      1260      0.02       248     19.68
13:00:01      7871236      1272      0.02       260     20.44
13:10:02      7391848    480660      6.11     13536      2.82
13:20:01      6073596   1798912     22.85     17052      0.95
13:30:01      4724648   3147860     39.99     18128      0.58
13:40:01      3309496   4563012     57.96     20156      0.44
13:50:02      1833584   6038924     76.71     48580      0.80
14:00:13       950700   6921808     87.92     10784      0.16
14:10:08       615184   7257324     92.19      8144      0.11
14:20:11       365516   7506992     95.36     12076      0.16
14:30:11       140732   7731776     98.21     20488      0.26
14:40:07          680   7871828     99.99     14396      0.18
14:57:05            0   7872508    100.00       884      0.01
15:12:14           12   7872496    100.00      4596      0.06
15:16:57            4   7872504    100.00      3220      0.04
15:28:37            0   7872508    100.00      2516      0.03
15:44:18           80   7872428    100.00       748      0.01
15:45:34            0   7872508    100.00       856      0.01
16:00:52            0   7872508    100.00      3340      0.04
16:12:26            0   7872508    100.00      3404      0.04
16:16:26           56   7872452    100.00      1764      0.02
16:20:11           64   7872444    100.00      4012      0.05
16:30:53            0   7872508    100.00      1936      0.02
16:50:52            0   7872508    100.00     12024      0.15
17:00:46            0   7872508    100.00      2808      0.04
Average:      6330332   1542176     19.59      2423      0.16

00:00:01    kbhugfree kbhugused  %hugused
00:10:01      2199552   3803136     63.36
00:20:01      2199552   3803136     63.36
00:30:01      2199552   3803136     63.36
00:40:01      2199552   3803136     63.36
00:50:01      2199552   3803136     63.36
01:00:01      2199552   3803136     63.36
01:10:01      2199552   3803136     63.36
01:20:01      2199552   3803136     63.36
01:30:01      2199552   3803136     63.36
01:40:01      2199552   3803136     63.36
01:50:01      2199552   3803136     63.36
02:00:01      2199552   3803136     63.36
02:10:01      2199552   3803136     63.36
02:20:01      2199552   3803136     63.36
02:30:01      2199552   3803136     63.36
02:40:01      2199552   3803136     63.36
02:50:01      2199552   3803136     63.36
03:00:01      2199552   3803136     63.36
03:10:01      2199552   3803136     63.36
03:20:01      2199552   3803136     63.36
03:30:01      2199552   3803136     63.36
03:40:01      2199552   3803136     63.36
03:50:01      2199552   3803136     63.36
04:00:01      2199552   3803136     63.36
04:10:01      2199552   3803136     63.36
04:20:01      2199552   3803136     63.36
04:30:01      2199552   3803136     63.36
04:40:01      2199552   3803136     63.36
04:50:01      2199552   3803136     63.36
05:00:01      2199552   3803136     63.36
05:10:01      2199552   3803136     63.36
05:20:01      2199552   3803136     63.36
05:30:01      2199552   3803136     63.36
05:40:01      2199552   3803136     63.36
05:50:01      2199552   3803136     63.36
06:00:01      2199552   3803136     63.36
06:10:01      2199552   3803136     63.36
06:20:01      2199552   3803136     63.36
06:30:01      2199552   3803136     63.36
06:40:01      2199552   3803136     63.36
06:50:01      2199552   3803136     63.36
07:00:01      2199552   3803136     63.36
07:10:01      2199552   3803136     63.36
07:20:01      2199552   3803136     63.36
07:30:01      2199552   3803136     63.36
07:40:01      2199552   3803136     63.36
07:50:01      2199552   3803136     63.36
08:00:01      2199552   3803136     63.36
08:10:01      2199552   3803136     63.36
08:20:01      2199552   3803136     63.36
08:30:01      2199552   3803136     63.36
08:40:01      2199552   3803136     63.36
08:50:01      2199552   3803136     63.36
09:00:01      2199552   3803136     63.36
09:10:01      2199552   3803136     63.36
09:20:01      2199552   3803136     63.36
09:30:01      2197504   3805184     63.39
09:40:01      2197504   3805184     63.39
09:50:01      2197504   3805184     63.39
10:00:01      2197504   3805184     63.39
10:10:01      2197504   3805184     63.39
10:20:01      2197504   3805184     63.39
10:30:01      2197504   3805184     63.39
10:40:01      2197504   3805184     63.39
10:50:01      2197504   3805184     63.39
11:00:01      2197504   3805184     63.39
11:10:01      2197504   3805184     63.39
11:20:01      2195456   3807232     63.43
11:30:01      2195456   3807232     63.43
11:40:01      2195456   3807232     63.43
11:50:01      2195456   3807232     63.43
12:00:01      2195456   3807232     63.43
12:10:01      2195456   3807232     63.43
12:20:01      2195456   3807232     63.43
12:30:01      2195456   3807232     63.43
12:40:01      2195456   3807232     63.43
12:50:01      2195456   3807232     63.43
13:00:01      2195456   3807232     63.43
13:10:02      2195456   3807232     63.43
13:20:01      2195456   3807232     63.43
13:30:01      2195456   3807232     63.43
13:40:01      2195456   3807232     63.43
13:50:02      2195456   3807232     63.43
14:00:13      2195456   3807232     63.43
14:10:08      2195456   3807232     63.43
14:20:11      2195456   3807232     63.43
14:30:11      2195456   3807232     63.43
14:40:07      2195456   3807232     63.43
14:57:05      2195456   3807232     63.43
15:12:14      2195456   3807232     63.43
15:16:57      2195456   3807232     63.43
15:28:37      2195456   3807232     63.43
15:44:18      2195456   3807232     63.43
15:45:34      2195456   3807232     63.43
16:00:52      2195456   3807232     63.43
16:12:26      2195456   3807232     63.43
16:16:26      2195456   3807232     63.43
16:20:11      2195456   3807232     63.43
16:30:53      2195456   3807232     63.43
16:50:52      2195456   3807232     63.43
17:00:46      2195456   3807232     63.43
Average:      2197950   3804738     63.38

00:00:01    dentunusd   file-nr  inode-nr    pty-nr
00:10:01        23794      6208     23829        11
00:20:01        23812      6240     23830        11
00:30:01        23835      6272     23836        11
00:40:01        23850      6272     23834        11
00:50:01        23868      6272     23828        11
01:00:01        23888      6272     23827        11
01:10:01        23911      6272     23830        11
01:20:01        23928      6240     23826        11
01:30:01        23947      6176     23826        11
01:40:01        23966      6272     23829        11
01:50:01        23977      6144     23810        11
02:00:01        23995      6176     23819        11
02:10:01        24019      6208     23820        11
02:20:01        24037      6176     23809        11
02:30:01        24055      6176     23817        11
02:40:01        24072      6304     23824        11
02:50:01        24091      6176     23821        11
03:00:01        24108      6176     23817        11
03:10:01        24141      6208     23843        11
03:20:01        24159      6144     23842        11
03:30:01        25780      6304     23825        11
03:40:01        25799      6176     23816        11
03:50:01        25817      6208     23817        11
04:00:01        25835      6144     23811        11
04:10:01        25859      6112     23811        11
04:20:01        25877      6144     23816        11
04:30:01        25895      6112     23811        11
04:40:01        25913      6144     23812        11
04:50:01        25931      6208     23817        11
05:00:01        25949      6176     23817        11
05:10:01        25973      6208     23820        11
05:20:01        25990      6304     23825        11
05:30:01        26008      6112     23812        11
05:40:01        26026      6176     23817        11
05:50:01        26047      6240     23826        11
06:00:01        26063      6208     23820        11
06:10:01        26087      6176     23819        11
06:20:01        26105      6240     23820        11
06:30:01        26123      6240     23818        11
06:40:01        26141      6144     23817        11
06:50:01        26158      6144     23815        11
07:00:01        26177      6208     23820        11
07:10:01        26201      6176     23818        11
07:20:01        26219      6208     23818        11
07:30:01        26238      6144     23816        11
07:40:01        26255      6176     23817        11
07:50:01        26273      6208     23819        11
08:00:01        26291      6208     23817        11
08:10:01        25270      6176     23791        11
08:20:01        25288      6176     23795        11
08:30:01        25306      6208     23800        11
08:40:01        25324      6144     23795        11
08:50:01        25135      6368     23921        11
09:00:01        25176      6400     23949        11
09:10:01        24283      6432     23968        11
09:20:01        24301      6496     23971        11
09:30:01        24303      6400     23937        11
09:40:01        24309      6304     23918        11
09:50:01        24335      6400     23929        11
10:00:01        24347      6368     23921        11
10:10:01        24769      6368     23960        11
10:20:01        24759      6336     23920        11
10:30:01        24776      6336     23917        11
10:40:01        24794      6336     23916        11
10:50:01        24812      6272     23914        11
11:00:01        24830      6304     23917        11
11:10:01        24841      6240     23879        11
11:20:01        24891      6336     23942        11
11:30:01        24908      6368     23941        11
11:40:01        24933      6304     23945        11
11:50:01        24958      6272     23950        11
12:00:01        24764      6432     23765        11
12:10:01        24782      6400     23749        11
12:20:01        24779      6336     23719        11
12:30:01        24790      6272     23703        11
12:40:01        24782      6208     23645        10
12:50:01        24904      6304     23659        10
13:00:01        24390      6304     24041        10
13:10:02         8946     16832     19940        11
13:20:01         8667     33504     20822        11
13:30:01         5528     50112     20568        11
13:40:01         5492     66592     22000        11
13:50:02         5126     82784     22554        10
14:00:13         5441     93312     23619        12
14:10:08         6696     97376     24554        11
14:20:11         5803    100288     24005        11
14:30:11         5914    102816     24221        11
14:40:07         5435    104544     23755        11
14:57:05         1667    106336     20286        12
15:12:14         2266    106624     21018        12
15:16:57         1731    106688     20481        12
15:28:37         1875    106784     20650        12
15:44:18         1984    106784     20761        12
15:45:34         1986    106784     20755        12
16:00:52         2131    106912     20937        12
16:12:26         2270    106880     21091        12
16:16:26         2312    106944     21158        12
16:20:11         2480    106912     21329        12
16:30:53         2438    107200     21296        12
16:50:52         2319    106464     20836        12
17:00:46         2092    106720     20753        12
Average:        20227     25974     23336        11

00:00:01      runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
00:10:01           10       793      0.00      0.01      0.05         0
00:20:01            6       792      0.03      0.04      0.05         0
00:30:01            8       800      0.00      0.01      0.05         0
00:40:01           10       799      0.03      0.03      0.05         0
00:50:01            3       795      0.08      0.03      0.05         0
01:00:01            2       792      0.00      0.01      0.05         0
01:10:01            5       796      0.04      0.04      0.05         0
01:20:01            2       790      0.00      0.01      0.05         0
01:30:01           12       791      0.06      0.04      0.05         0
01:40:01            4       794      0.08      0.03      0.05         0
01:50:01            7       784      0.00      0.01      0.05         0
02:00:01            7       794      0.00      0.01      0.05         0
02:10:01            4       793      0.00      0.01      0.05         0
02:20:01            5       783      0.00      0.01      0.05         0
02:30:01            7       792      0.00      0.01      0.05         0
02:40:01            3       796      0.00      0.01      0.05         0
02:50:01           13       795      0.05      0.03      0.05         0
03:00:01            8       792      0.04      0.03      0.05         0
03:10:01            7       791      0.00      0.01      0.05         0
03:20:01           14       794      0.00      0.01      0.05         0
03:30:01            0       800      0.04      0.03      0.05         0
03:40:01            3       789      0.00      0.01      0.05         0
03:50:01            3       789      0.00      0.01      0.05         0
04:00:01            6       784      0.03      0.02      0.05         0
04:10:01            6       783      0.00      0.02      0.05         0
04:20:01            7       790      0.36      0.15      0.09         0
04:30:01            6       783      0.00      0.03      0.05         0
04:40:01            7       783      0.00      0.01      0.05         0
04:50:01            4       790      0.01      0.03      0.05         0
05:00:01            9       790      0.00      0.01      0.05         0
05:10:01            5       793      0.00      0.01      0.05         0
05:20:01            3       799      0.00      0.01      0.05         0
05:30:01           11       786      0.00      0.01      0.05         0
05:40:01            6       790      0.01      0.04      0.05         0
05:50:01           11       798      0.00      0.01      0.05         0
06:00:01            5       794      0.01      0.02      0.05         0
06:10:01           11       794      0.00      0.01      0.05         0
06:20:01            5       794      0.00      0.01      0.05         0
06:30:01            3       791      0.00      0.01      0.05         0
06:40:01           11       791      0.01      0.02      0.05         0
06:50:01           14       791      0.00      0.01      0.05         0
07:00:01            5       793      0.00      0.01      0.05         0
07:10:01            6       790      0.00      0.01      0.05         0
07:20:01            8       792      0.00      0.01      0.05         0
07:30:01           13       793      0.00      0.02      0.05         0
07:40:01            7       790      0.00      0.01      0.05         0
07:50:01            7       794      0.00      0.02      0.05         0
08:00:01            2       790      0.00      0.01      0.05         0
08:10:01            7       790      0.00      0.01      0.05         0
08:20:01            7       791      0.02      0.02      0.05         0
08:30:01            5       795      0.00      0.01      0.05         0
08:40:01           10       792      0.00      0.01      0.05         0
08:50:01            6       808      0.03      0.03      0.05         0
09:00:01           10       810      0.00      0.01      0.05         0
09:10:01            9       813      0.00      0.01      0.05         0
09:20:01            0       816      0.01      0.02      0.05         0
09:30:01            1       804      0.00      0.01      0.05         0
09:40:01            8       803      0.05      0.04      0.05         0
09:50:01            1       803      0.00      0.01      0.05         0
10:00:01            4       805      0.03      0.07      0.06         0
10:10:01            7       808      0.00      0.01      0.05         0
10:20:01           10       805      0.00      0.01      0.05         0
10:30:01            2       799      0.00      0.01      0.05         0
10:40:01            3       799      0.00      0.01      0.05         0
10:50:01           12       797      0.00      0.03      0.05         0
11:00:01            6       799      0.00      0.01      0.05         0
11:10:01            6       795      0.00      0.01      0.05         0
11:20:01            7       805      0.11      0.07      0.06         0
11:30:01            2       805      0.00      0.01      0.05         0
11:40:01            4       799      0.00      0.01      0.05         0
11:50:01            4       794      0.00      0.01      0.05         0
12:00:01            8       813      0.00      0.01      0.05         0
12:10:01            6       806      0.00      0.01      0.05         0
12:20:01           12       804      0.00      0.01      0.05         0
12:30:01            2       791      0.00      0.01      0.05         0
12:40:01            6       794      0.00      0.01      0.05         0
12:50:01           21       812      0.08      0.03      0.05         0
13:00:01            7       851      0.00      0.01      0.05         0
13:10:02            0      1847      0.01      0.04      0.05         1
13:20:01            0      3124      0.00      0.01      0.05         1
13:30:01            1      4405      0.42      0.29      0.15         0
13:40:01            2      5670      0.36      0.28      0.20         0
13:50:02            2      6913      0.55      0.63      0.40         2
14:00:13            6      7703      4.56      4.54      2.59         5
14:10:08           11      8000      8.75      7.47      4.89         0
14:20:11            5      8230     10.20      9.46      7.14         2
14:30:11            4      8417     11.25     10.92      9.06         0
14:40:07            9      8555     10.27     10.61      9.87         3
14:57:05            2      8647     72.80     59.89     36.22        59
15:12:14           26      8704     79.32     74.47     59.10        19
15:16:57            0      8706     50.72     57.52     55.54        35
15:28:37            8      8701     66.10     57.01     55.28        36
15:44:18            0      8710     60.65     59.54     57.67        26
15:45:34            3      8699     60.50     59.22     57.67        44
16:00:52            4      8709     66.56     64.61     60.16        44
16:12:26            6      8717     73.45     69.28     64.12        41
16:16:26           18      8713     67.60     67.89     64.58        36
16:20:11           17      8754     32.63     49.54     57.87         1
16:30:53            4      8783     50.86     39.15     47.41        20
16:50:52           14      8742     20.65     26.60     33.96        15
17:00:46            3      8748     18.02     21.59     27.43         0
Average:            7      2359      7.60      7.45      7.08         4

00:00:01          TTY   rcvin/s   xmtin/s framerr/s prtyerr/s     brk/s   ovrun/s
00:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
00:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
00:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
00:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
00:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
00:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
00:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
00:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
00:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
00:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
01:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
01:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
01:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
01:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
01:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
01:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
02:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
02:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
02:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
02:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
02:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
02:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
03:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
03:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
03:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
03:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
03:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
03:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
04:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
04:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
04:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
04:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
04:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
04:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
05:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
05:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
05:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
05:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
05:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
05:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
06:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
06:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
06:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
06:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
06:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
06:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
07:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
07:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
07:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
07:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
07:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
07:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
08:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
08:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
08:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
08:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
09:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
09:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
09:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
09:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
09:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
10:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
10:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
10:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
10:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
10:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
10:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
11:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
11:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
11:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
11:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
11:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
11:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
12:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01            0      0.00      0.00      0.00      0.00      0.00      0.00
12:10:01            1      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
12:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
12:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
12:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01            0      0.00      0.00      0.00      0.00      0.00      0.00
12:50:01            1      0.00      0.00      0.00      0.00      0.00      0.00
13:00:01            0      0.00      0.00      0.00      0.00      0.00      0.00
13:00:01            1      0.00      0.00      0.00      0.00      0.00      0.00
13:10:02            0      0.00      0.00      0.00      0.00      0.00      0.00
13:10:02            1      0.00      0.00      0.00      0.00      0.00      0.00
13:20:01            0      0.00      0.00      0.00      0.00      0.00      0.00
13:20:01            1      0.00      0.00      0.00      0.00      0.00      0.00
13:30:01            0      0.00      0.00      0.00      0.00      0.00      0.00
13:30:01            1      0.00      0.00      0.00      0.00      0.00      0.00
13:40:01            0      0.00      0.00      0.00      0.00      0.00      0.00
13:40:01            1      0.00      0.00      0.00      0.00      0.00      0.00
13:50:02            0      0.00      0.00      0.00      0.00      0.00      0.00
13:50:02            1      0.00      0.00      0.00      0.00      0.00      0.00
14:00:13            0      0.00      0.00      0.00      0.00      0.00      0.00
14:00:13            1      0.00      0.00      0.00      0.00      0.00      0.00
14:10:08            0      0.00      0.00      0.00      0.00      0.00      0.00
14:10:08            1      0.00      0.00      0.00      0.00      0.00      0.00
14:20:11            0      0.00      0.00      0.00      0.00      0.00      0.00
14:20:11            1      0.00      0.00      0.00      0.00      0.00      0.00
14:30:11            0      0.00      0.00      0.00      0.00      0.00      0.00
14:30:11            1      0.00      0.00      0.00      0.00      0.00      0.00
14:40:07            0      0.00      0.00      0.00      0.00      0.00      0.00
14:40:07            1      0.00      0.00      0.00      0.00      0.00      0.00
14:57:05            0      0.00      0.00      0.00      0.00      0.00      0.00
14:57:05            1      0.00      0.00      0.00      0.00      0.00      0.00
15:12:14            0      0.00      0.00      0.00      0.00      0.00      0.00
15:12:14            1      0.00      0.00      0.00      0.00      0.00      0.00
15:16:57            0      0.00      0.00      0.00      0.00      0.00      0.00
15:16:57            1      0.00      0.00      0.00      0.00      0.00      0.00
15:28:37            0      0.00      0.00      0.00      0.00      0.00      0.00
15:28:37            1      0.00      0.00      0.00      0.00      0.00      0.00
15:44:18            0      0.00      0.00      0.00      0.00      0.00      0.00
15:44:18            1      0.00      0.00      0.00      0.00      0.00      0.00
15:45:34            0      0.00      0.00      0.00      0.00      0.00      0.00
15:45:34            1      0.00      0.00      0.00      0.00      0.00      0.00
16:00:52            0      0.00      0.00      0.00      0.00      0.00      0.00
16:00:52            1      0.00      0.00      0.00      0.00      0.00      0.00
16:12:26            0      0.00      0.00      0.00      0.00      0.00      0.00
16:12:26            1      0.00      0.00      0.00      0.00      0.00      0.00
16:16:26            0      0.00      0.00      0.00      0.00      0.00      0.00
16:16:26            1      0.00      0.00      0.00      0.00      0.00      0.00
16:20:11            0      0.00      0.00      0.00      0.00      0.00      0.00
16:20:11            1      0.00      0.00      0.00      0.00      0.00      0.00
16:30:53            0      0.00      0.00      0.00      0.00      0.00      0.00
16:30:53            1      0.00      0.00      0.00      0.00      0.00      0.00
16:50:52            0      0.00      0.00      0.00      0.00      0.00      0.00
16:50:52            1      0.00      0.00      0.00      0.00      0.00      0.00
17:00:46            0      0.00      0.00      0.00      0.00      0.00      0.00
17:00:46            1      0.00      0.00      0.00      0.00      0.00      0.00
Average:            0      0.00      0.00      0.00      0.00      0.00      0.00
